x,y
0,0
0.001,0.20112166529180966
0.002,0.40211619555268435
0.003,0.6028565361175516
0.004,0.8032157930022622
0.005,1.0030673131170798
0.006,1.2022847643278936
0.007,1.4007422153145461
0.008,1.598314215175794
0.009000000000000001,1.7948758727305814
0.010000000000000002,1.990302935465497
0.011000000000000003,2.1844718680785133
0.012000000000000004,2.3772599305693483
0.013000000000000005,2.568545255827102
0.014000000000000005,2.758206926666106
0.015000000000000006,2.946125052261299
0.016000000000000007,3.1321808439348144
0.017000000000000008,3.3162566902458552
0.01800000000000001,3.4982362313364175
0.01900000000000001,3.6780044324858383
0.02000000000000001,3.8554476568276903
0.02100000000000001,4.030453737183052
0.022000000000000013,4.202912046964741
0.023000000000000013,4.372713570107692
0.024000000000000014,4.539750969981284
0.025000000000000015,4.703918657240037
0.026000000000000016,4.8651128565698
0.027000000000000017,5.0232316722872365
0.028000000000000018,5.178175152751144
0.02900000000000002,5.329845353544875
0.03000000000000002,5.478146399389942
0.03100000000000002,5.622984544751652
0.03200000000000002,5.764268233098467
0.03300000000000002,5.901908154777634
0.03400000000000002,6.0358173034704885
0.035000000000000024,6.165911031191757
0.036000000000000025,6.29210710179809
0.037000000000000026,6.41432574297198
0.03800000000000003,6.532489696648249
0.03900000000000003,6.6465242678511745
0.04000000000000003,6.756357371911428
0.04100000000000003,6.86191958003295
0.04200000000000003,6.963144163180978
0.04300000000000003,7.059967134263462
0.04400000000000003,7.1523272885792295
0.04500000000000003,7.240166242507307
0.046000000000000034,7.323428470412954
0.047000000000000035,7.402061339747087
0.048000000000000036,7.476015144316886
0.04900000000000004,7.545243135706569
0.05000000000000004,7.609701552828467
0.05100000000000004,7.66934964958572
0.05200000000000004,7.724149720629104
0.05300000000000004,7.774067125191709
0.05400000000000004,7.819070308986415
0.05500000000000004,7.8591308241522935
0.05600000000000004,7.894223347237354
0.057000000000000044,7.924325695206262
0.058000000000000045,7.949418839462895
0.059000000000000045,7.969486917878891
0.060000000000000046,7.984517244820573
0.06100000000000005,7.99450031916792
0.06200000000000005,7.999429830320511
0.06300000000000004,7.999302662186641
0.06400000000000004,7.994118895153096
0.06500000000000004,7.9838818060343435
0.06600000000000004,7.968597866001153
0.06700000000000005,7.948276736489981
0.06800000000000005,7.9229312630956805
0.06900000000000005,7.892577467451425
0.07000000000000005,7.857234537100946
0.07100000000000005,7.816924813369514
0.07200000000000005,7.771673777241319
0.07300000000000005,7.721510033252178
0.07400000000000005,7.666465291407745
0.07500000000000005,7.606574347138671
0.07600000000000005,7.54187505930537
0.07700000000000005,7.472408326266297
0.07800000000000006,7.398218060024871
0.07900000000000006,7.319351158471381
0.08000000000000006,7.235857475737426
0.08100000000000006,7.147789790681623
0.08200000000000006,7.055203773526507
0.08300000000000006,6.958157950667724
0.08400000000000006,6.856713667677733
0.08500000000000006,6.750935050527432
0.08600000000000006,6.640888965050221
0.08700000000000006,6.526644974674089
0.08800000000000006,6.408275296448504
0.08900000000000007,6.285854755393835
0.09000000000000007,6.159460737202229
0.09100000000000007,6.029173139319791
0.09200000000000007,5.89507432044101
0.09300000000000007,5.757249048447367
0.09400000000000007,5.615784446823009
0.09500000000000007,5.470769939581401
0.09600000000000007,5.322297194737702
0.09700000000000007,5.17046006636269
0.09800000000000007,5.015354535254782
0.09900000000000007,4.857078648267686
0.10000000000000007,4.695732456332069
0.10100000000000008,4.531417951210337
0.10200000000000008,4.364239001024622
0.10300000000000008,4.1943012845985885
0.10400000000000008,4.021712224654718
0.10500000000000008,3.8465809199091736
0.10600000000000008,3.6690180761072195
0.10700000000000008,3.4891359360428296
0.10800000000000008,3.3070482086066266
0.10900000000000008,3.12286999690711
0.11000000000000008,2.936717725510508
0.11100000000000008,2.7487090668453424
0.11200000000000009,2.558962866818152
0.11300000000000009,2.3675990696874223
0.11400000000000009,2.174738642243251
0.11500000000000009,1.9805034973405873
0.11600000000000009,1.7850164168344909
0.11700000000000009,1.5884009739660152
0.11800000000000009,1.3907814552478825
0.11900000000000009,1.1922827818992459
0.12000000000000009,0.9930304308792318
0.1210000000000001,0.7931503555692199
0.1220000000000001,0.5927689061539083
0.1230000000000001,0.39201274975160405
0.1240000000000001,0.19100879034411403
0.12500000000000008,-0.010115911443036084
0.12600000000000008,-0.2112342186594552
0.12700000000000009,-0.412218998396952
0.12800000000000009,-0.6129432021540449
0.1290000000000001,-0.8132799461471513
0.1300000000000001,-1.0131025915176048
0.1310000000000001,-1.2122848243838824
0.1320000000000001,-1.4107007356884043
0.1330000000000001,-1.6082249007883977
0.1340000000000001,-1.8047324587405995
0.1350000000000001,-2.0000991912295722
0.1360000000000001,-2.19420160108985
0.1370000000000001,-2.3869169903721734
0.1380000000000001,-2.578123537904552
0.1390000000000001,-2.7677003762990844
0.1400000000000001,-2.9555276683558334
0.1410000000000001,-3.1414866828155383
0.1420000000000001,-3.3254598694131747
0.1430000000000001,-3.5073309331850244
0.1440000000000001,-3.686984907982185
0.1450000000000001,-3.8643082291441266
0.1460000000000001,-4.039188805286326
0.1470000000000001,-4.211516089156568
0.1480000000000001,-4.381181147515201
0.1490000000000001,-4.548076729995073
0.1500000000000001,-4.7120973368977355
0.1510000000000001,-4.873139285882933
0.1520000000000001,-5.0311007775093355
0.1530000000000001,-5.185881959585013
0.1540000000000001,-5.33738499028699
0.1550000000000001,-5.485514100010008
0.1560000000000001,-5.630175651905342
0.1570000000000001,-5.77127820107148
0.1580000000000001,-5.908732552359172
0.1590000000000001,-6.042451816754355
0.16000000000000011,-6.172351466303315
0.16100000000000012,-6.298349387545324
0.16200000000000012,-6.42036593341903
0.16300000000000012,-6.538323973609753
0.16400000000000012,-6.652148943305845
0.16500000000000012,-6.761768890333375
0.16600000000000012,-6.867114520639236
0.16700000000000012,-6.968119242093982
0.16800000000000012,-7.064719206586735
0.16900000000000012,-7.156853350385465
0.17000000000000012,-7.2444634327372235
0.17100000000000012,-7.327494072683847
0.17200000000000013,-7.405892784069941
0.17300000000000013,-7.479610008720943
0.17400000000000013,-7.548599147770323
0.17500000000000013,-7.612816591116135
0.17600000000000013,-7.672221744988263
0.17700000000000013,-7.7267770576089605
0.17800000000000013,-7.7764480429304506
0.17900000000000013,-7.821203302434597
0.18000000000000013,-7.861014544980846
0.18100000000000013,-7.895856604689899
0.18200000000000013,-7.925707456851825
0.18300000000000013,-7.950548231848537
0.18400000000000014,-7.970363227081846
0.18500000000000014,-7.985139916899534
0.18600000000000014,-7.9948689605132115
0.18700000000000014,-7.999544207902892
0.18800000000000014,-7.999162703704613
0.18900000000000014,-7.9937246890786104
0.19000000000000014,-7.983233601556871
0.19100000000000014,-7.967696072870167
0.19200000000000014,-7.9471219247559395
0.19300000000000014,-7.921524162749685
0.19400000000000014,-7.8909189679637635
0.19500000000000015,-7.85532568685884
0.19600000000000015,-7.814766819014397
0.19700000000000015,-7.769268002906085
0.19800000000000015,-7.718857999698867
0.19900000000000015,-7.663568675066232
0.20000000000000015,-7.603434979046939
0.20100000000000015,-7.538494923952054
0.20200000000000015,-7.468789560336236
0.20300000000000015,-7.394362951048441
0.20400000000000015,-7.315262143378478
0.20500000000000015,-7.231537139317008
0.20600000000000016,-7.1432408639477964
0.20700000000000016,-7.050429131992164
0.20800000000000016,-6.953160612526839
0.20900000000000016,-6.8514967918974845
0.21000000000000016,-6.745501934851318
0.21100000000000016,-6.635243043913454
0.21200000000000016,-6.520789817032589
0.21300000000000016,-6.402214603522859
0.21400000000000016,-6.279592358329644
0.21500000000000016,-6.153000594648316
0.21600000000000016,-6.0225193349258355
0.21700000000000016,-5.888231060276141
0.21800000000000017,-5.750220658341382
0.21900000000000017,-5.608575369631886
0.22000000000000017,-5.463384732378843
